No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
58,8,1,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The purpose of a fuse is to:,,,Increase current,,Prevent circuit overload,,Convert voltage,,Store current,,,,B,Fuse function.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
59,9,1,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The process of shaping metal by hammering while hot is called:,,,Casting,,Forging,,Welding,,Molding,,,,B,Shaping hot metal by hammering.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
60,10,1,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The saw designed for cutting metal is called a:,,,Coping saw,,Crosscut saw,,Hacksaw,,Rip saw,,,,C,For cutting metal.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
61,11,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What do you call a joint formed by overlapping two pieces of wood?,,,Butt joint,,Dovetail joint,,Lap joint,,Miter joint,,,,C,Overlapping joint type.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
62,12,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The type of file used for rounding holes is:,,,Flat file,,Round file,,Half-round file,,Triangular file,,,,B,Smooths curved holes.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
63,13,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,A tool used to check the flatness of a surface is:,,,Plumb bob,,Straight edge,,Level,,Square,,,,B,Checks flatness.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
64,14,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What tool is used to measure the diameter of cylindrical objects?,,,Ruler,,Micrometer,,Caliper,,Tape measure,,,,B,Measures diameter precisely.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
65,15,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,Which is a safety rule in the use of hand tools?,,,Leave tools scattered for easy access,,Keep cutting tools sharp and clean,,Use damaged tools carefully,,Ignore tool maintenance,,,,B,Safety rule.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
66,16,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What type of electrical connection has only one path for current?,,,Parallel circuit,,Series circuit,,Combination circuit,,Open circuit,,,,B,Only one path for current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
67,17,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What is used to hold metal securely while drilling?,,,Clamp,,Pliers,,Vise,,Chuck,,,,C,Holds metal securely.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
68,18,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,Which device prevents the backflow of current in an electronic circuit?,,,Capacitor,,Fuse,,Diode,,Transistor,,,,C,Prevents current backflow.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
69,19,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The process of protecting metal from corrosion by applying zinc is:,,,Polishing,,Galvanizing,,Buffing,,Enameling,,,,B,Applies zinc to protect metal.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
70,20,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What tool is used to bend small metal sheets?,,,Hammer,,Mallet,,Bending brake,,Pliers,,,,C,Bends small metal sheets.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
71,21,2,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The color used to indicate danger in a workshop is:,,,Yellow,,Blue,,Red,,Green,,,,C,Color of danger.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
72,22,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The basic hand tool used for cutting threads on a bolt is a:,,,Tap,,Die,,File,,Punch,,,,B,Cuts external threads.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
73,23,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The process of joining two metal parts using an electric arc is:,,,Brazing,,Soldering,,Arc welding,,Casting,,,,C,Joins metals via electric arc.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
74,24,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,Which of the following should be worn for eye protection when grinding?,,,Gloves,,Apron,,Goggles,,Helmet,,,,C,Protect eyes from debris.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
75,25,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What is the correct first aid for minor burns?,,,Apply butter,,Apply cold water,,Bandage tightly,,Apply alcohol,,,,B,Correct first aid.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
76,26,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The main function of the carburetor is to:,,,Cool the engine,,Mix air and fuel in proper ratio,,Increase engine torque,,Store gasoline,,,,B,Carburetor function.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
77,27,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The system responsible for vehicle braking is the:,,,Suspension system,,Transmission system,,Brake system,,Electrical system,,,,C,Controls stopping.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
78,28,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What automotive tool is used to tighten or loosen bolts and nuts?,,,Screwdriver,,Wrench,,Pliers,,Spanner,,,,B,Tightens nuts and bolts.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
79,29,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The process of transferring mechanical power from the engine to the wheels is done by the:,,,Crankshaft,,Clutch system,,Transmission system,,Ignition system,,,,C,Transfers power.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
80,30,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What drafting tool is used for drawing arcs and circles?,,,Triangle,,Compass,,Scale,,Protractor,,,,B,Draws arcs and circles.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
81,31,3,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,A detailed drawing that shows the top view of a structure is called:,,,Elevation,,Plan view,,Sectional view,,Isometric view,,,,B,Top view of drawing.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
82,32,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The engine part that converts reciprocating motion to rotary motion is:,,,Valve,,Piston,,Crankshaft,,Cylinder head,,,,C,Converts motion.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
83,33,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The primary function of lubrication in an engine is to:,,,Reduce friction and wear,,Cool the engine,,Increase speed,,Produce pressure,,,,A,Function of lubrication.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
84,34,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,"In drafting, the standard size of a short bond paper is:",,,8.5 × 11 inches,,8 × 13 inches,,8.5 × 14 inches,,9 × 12 inches,,,,A,Short bond paper size.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
85,35,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The purpose of grounding in electrical tools is to:,,,Increase resistance,,Prevent electrical shock,,Store charge,,Control current,,,,B,Purpose of grounding.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
86,36,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What is used to protect the operator from sparks when welding?,,,Gloves,,Welding helmet,,Face mask,,Apron,,,,B,Protects eyes and face.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
87,37,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What type of engine has four strokes per cycle?,,,Gas turbine engine,,Diesel engine,,Four-stroke internal combustion engine,,Two-stroke engine,,,,C,Standard car engine type.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
88,38,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The common tool for removing oil filters is:,,,Socket wrench,,Oil filter wrench,,Pipe wrench,,Adjustable pliers,,,,B,Removes oil filters.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
89,39,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,Which device stores electrical charge?,,,Diode,,Capacitor,,Resistor,,Fuse,,,,B,Stores electrical charge.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
90,40,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,What is the standard pressure of automobile tires in psi?,,,10–15 psi,,20–25 psi,,28–35 psi,,40–50 psi,,,,C,Normal tire pressure.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
91,41,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The symbol for ground in an electrical diagram is represented by:,,,Zigzag,,Horizontal lines decreasing in size,,Circle,,Rectangle,,,,B,Symbol for ground.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
92,42,4,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The main advantage of CAD (Computer-Aided Design) is:,,,It eliminates human creativity,,It speeds up drawing production and accuracy,,It reduces file size,,It increases manual errors,,,,B,Benefit of CAD.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
93,43,5,BSED TLEd-IA P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P10.pdf,The battery electrolyte is composed of:,,,Pure water,,Sulfuric acid and water,,Alcohol and water,,Sodium solution,,,,B,Battery electrolyte.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
