No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
57,32,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"Which statement is NOT true about plumbing standards based on Republic Act 1378 which is known as ""Plumbing Law""?",,,Each fixture directly connected to the drainage system shall be equipped with a water- sealed trap.,,Plumbing shall be designed and adjusted to use the maximum quantity of water consistent with proper performance and cleaning.,,Water closet must be located in a room which is properly lighted and ventilated.,,"d. No substance which will clog the pipes, produce explosive mixtures, destroy the pipes or their joints or interfere unduly with the sewage disposal process shall be allowed to enter the building drainage system.",,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
58,33,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"A compartment that receives solid or liquid waste, located below the normal grade of the gravity system is called________.",,,septic,,sump,,trap,,interceptor,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
59,34,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,Which is true toxic substance?,,,Hazardous to human health,,A fixture drain for a laboratory,,Not hazardous to human health,,Bedpan washer and sterilizer drain,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
60,35,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"Water that is safe for drinking, cooking, and personal use is ________.",,,Potable,,Purified,,Clean,,healthy,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
61,36,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,Which among the following best describes a toilet bowl?,,,A room or booth containing a toilet,,The Box Type compartment holding water for flushing the toilet,,An opening in the wall or ceiling near,,"d. The device that provides a supply of water and/or its disposal, e.g. sinks, tubs, toilet",,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
62,37,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,Plumbing ventilation means to________.,,,carry sewer gas out and relieve pressure of the drainage system,,discourage corrosion in the drainage piping,,maintain the trap seals,,give pressure differentials in the public sewer,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
63,38,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,Rainwater from the roof down to the ground passes through what pipe?,,,Down spout,,b. Conductor,,c. Gutter,,d. Vent,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
64,39,5,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,A pipe that conveys only liquid waste is called ________.,,,vent pipe,,b. soil pipe,,c. main pipe,,d. waste pipe,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
65,40,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you install water supply inside the building, what is the diameter of pipes needed?",,,4 inches,,1 inch,,0.75 inch,,0.5 inch,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
66,41,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,In which type of pipes does portable water travel,,,ABS pipes,,Galvanized pipes,,Cast iron pipes,,PVC pipes (orange),,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
67,42,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If your water system has leak, where can you shut off the flow of water?",,,Gate valve,,Globe valve,,Check valve,,Angle valve,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
68,43,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,A plumber wants to install a liquid seal to prevent sewer gasses from entering the building. What device is needed?,,,Union,,b. Trap,,Backflow preventer,,d. Pump,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
69,44,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,A plumber wants to shut off the flow of water just 90 degrees turn. Which valve is appropriate?,,,Gate valve,,Globe valve,,Check valve,,Angle valve,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
70,45,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,What do you call those flexible waterproof ribbon for covering threaded pipes joints to prevent leakage?,,,Rubber bond,,Masking tape,,Teflon tape,,Tape,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
71,46,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If the end of a PVC pipe is fitted with a male adopter, what fitting will be used to stop the flow of the water?",,,Elbow,,Coupling,,Cap,,Plug,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
72,47,6,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,How many PVC pipes can be installed in a 7.50 meter distance?,,,2 pcs.,,2.5 pcs.,,3 pcs.,,3.5 pcs.,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
73,48,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If the end of the PVC pipe is fitted with a female adopter, what fitting will be used to stop the flow of the water?",,,Elbow,,Coupling,,Cap,,Plug,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
74,49,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,A plumber wants to connect two length of pipes. Which fitting is necessary?,,,Coupling,,Elbow,,Tee,,Pipe wrench,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
75,50,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If there is leaking in the water supply of lavatory, sink, and water closet, which valve are you going to shut off?",,,Gate valve,,Globe valve,,Check valve,,Angle valve,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
76,51,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you install a soil pipe, what is the standard pitch or slope?",,,5%,,10%,,2%,,1%,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,Agriculture and Fishery Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
77,52,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you put source of potable water, what is the minimum safe distance from the septic tank?",,,15 meters,,10 meters,,5 meters,,20 meters,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
78,53,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"No cesspool, septic tank or drain fields shall be located within how many meter radius from the well?",,,15 meters,,10 meters,,50 meters,,45 meters,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
79,54,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you plan to drill for a well that can supply water for public use, what is the minimum meter radius from a well to the residences?",,,150 meters,,100 meters,,50 meters,,200 meters,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
80,55,7,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"Every trap for bath tubs, lavatories, sink, and other similar fixture shall be_________.",,,self-regulating,,tight,,fix,,self cleaning,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
81,56,8,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,There should be no concrete sanitary sewers existing within how many meter radius from the well?,,,15 meters,,10 meters,,50 meters,,45 meters,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
82,57,8,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,The standard length of a PVC pipe is_________.,,,12 ft.,,2.0 m,,6.0 m,,10 ft.,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
83,58,8,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you want to estimate the number of G.I. pipes needed from your house to the main supply, what is the standard length of a G.I. pipe that you are going to use?",,,20.0 m,,6 ft.,,3.0 m,,20 ft.,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
84,59,8,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"If you want to estimate the number of PVC pipes needed from your house to the main supply, what is the standard length of a PVC pipe that you are going to use?",,,20.0 m,,6 ft.,,3.0 m,,20 ft.,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
85,60,8,2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/2.pdf,"All plumbing fixtures must have P-trap, EXCEPT:",,,lavatory,,water closet,,sink,,bath tub,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
86,1,1,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is the kinetic energy of falling water?,,,thermo energy,,hydrogen energy,,solar energy,,mechanical energy,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
87,2,1,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is a solar collector that is capable of producing voltage when exposed to radiant energy (sunlight)?,,,photoelectric,,Photovoltaic system,,Photoemission system,,Solar light,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
88,3,1,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Energy derived or extracted from the internal heat of earth is called ______ energy.,,,volcanic,,geothermal,,thermal,,chemical,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
89,4,1,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which refers to the extraction of electrons form a substance by sunlight in incident electromagnetic radiation?,,,Photoelectric effect,,Photovoltaic effect,,Photoemission,,Electron microscopy,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
90,5,1,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which statement is true?,,,bigger size of wire has higher resistance,,bigger size of wire has lower resistance,,long wire has lesser resistance,,short wire has higher resistance,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
