No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
54,4,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The tool used for measuring the internal diameter of a pipe is:,,,Vernier caliper,,Micrometer,,Inside caliper,,Protractor,,,,C,Inside caliper. For internal diameters.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
55,5,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The safety device that automatically cuts off power during overload is the:,,,Fuse,,Switch,,Circuit breaker,,Transformer,,,,C,Circuit breaker. Cuts off power automatically.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
56,6,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,"In mechanical systems, the advantage of a lever is expressed as:",,,Power,,Efficiency,,Mechanical advantage,,Ratio,,,,C,Mechanical advantage. Ratio of output to input force.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
57,7,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The process of joining metals by using heat and filler metal is called:,,,Soldering,,Welding,,Brazing,,Casting,,,,B,Welding. Joins metal via heat and fusion.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
58,8,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The most suitable material for electrical wiring insulation is:,,,Aluminum,,Rubber,,Copper,,Zinc,,,,B,Rubber. Common insulator.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
59,9,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,A drawing that provides full information for manufacturing a part is a:,,,Assembly drawing,,Working drawing,,Diagrammatic drawing,,Pictorial drawing,,,,B,Working drawing. Complete info for production.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
60,10,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The formula for Ohm’s law is:,,,I = R × V,,V = I × R,,R = I ÷ V,,P = V × I,,,,B,V = I × R. Ohm’s Law.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
61,11,1,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,A 1000-W appliance operates for 3 hours. How much energy is consumed?,,,3 kWh,,1 kWh,,30 kWh,,300 kWh,,,,A,3 kWh. 1kW × 3h = 3kWh.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
62,12,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The main advantage of using a CAD system in drafting is:,,,It is purely artistic,,It allows precise and efficient design modifications,,It is only for architects,,It replaces manual skills completely,,,,B,Precise and efficient design modification.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
63,13,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,"In workshop layout, machines should be arranged for:",,,Convenience and workflow efficiency,,Decoration,,Random access,,Student preference,,,,A,Convenience and workflow efficiency.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
64,14,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,What type of line in drafting represents hidden edges?,,,Visible line,,Hidden line (short dashes),,Center line (alternating dashes and dots),,Dimension line,,,,B,Hidden line. Short dashed lines.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
65,15,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,"In a gear system, if the driving gear has 20 teeth and the driven gear has 40 teeth, the gear ratio is:",,,1:2,,2:1,,1:3,,3:1,,,,A,1:2. Driven has twice as many teeth.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
66,16,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,Which hand tool converts rotary motion into linear motion?,,,Wrench,,Screwdriver,,Hammer,,Pliers,,,,B,Screwdriver. Converts rotary to linear.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
67,17,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,"In woodworking, the grain direction is important because it affects:",,,Cutting resistance and finish quality,,Tool color,,Wood color,,Screw size,,,,A,Cutting resistance and finish quality.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
68,18,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The total resistance of two 10-ohm resistors connected in parallel is:,,,20 ohms,,10 ohms,,5 ohms,,15 ohms,,,,C,5 ohms. Parallel = (10×10)/(10+10)=5Ω.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
69,19,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The process of smoothing the surface of wood using sandpaper is:,,,Finishing,,Planning,,Polishing,,Filing,,,,A,Finishing. Sanding for smoothness.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
70,20,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The blueprint symbol “Ø” stands for:,,,Radius,,Diameter,,Angle,,Length,,,,B,Diameter. Symbol Ø.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
71,21,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The process of shaping metal using pressure without heat is:,,,Casting,,Forging,,Cold working,,Annealing,,,,C,Cold working. Done below recrystallization temp.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
72,22,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,"In electrical circuits, the color green usually indicates:",,,Live wire,,Neutral wire,,Ground wire,,Return wire,,,,C,Ground wire. Safety color green.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
73,23,2,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The type of welding that uses an electric arc is:,,,Gas welding,,Arc welding,,Spot welding,,MIG welding,,,,B,Arc welding. Uses electric arc.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
74,24,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,Which of the following is NOT part of the 5S principle?,,,Sort,,Shine,,Standardize,,Substitute,,,,D,Substitute. Not part of 5S.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
75,25,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The most important factor in workshop safety is:,,,Personal discipline,,Expensive tools,,Advanced equipment,,Instructor presence,,,,A,Personal discipline. Core of safety.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
76,26,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The main principle of food preservation is to:,,,Reduce flavor,,Inhibit microbial growth,,Increase water content,,Lower nutritional value,,,,B,Inhibit microbial growth.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
77,27,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,Which of the following is a dry-heat cooking method?,,,Boiling,,Steaming,,Baking,,Simmering,,,,C,Baking. Dry-heat method.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
78,28,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,The standard temperature for a working refrigerator is around:,,,0°C,,4°C,,10°C,,15°C,,,,B,4°C. Safe temp for perishable food.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
79,29,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,Which sewing tool is used to remove stitches?,,,Seam ripper,,Needle threader,,Thimble,,Scissors,,,,A,Seam ripper. Removes stitches.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
80,30,3,BSED TVTED P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P10.pdf,A pattern that can fit several sizes by adjusting lines is a:,,,Block pattern,,Graded pattern,,Draft pattern,,Custom pattern,,,,B,Graded pattern. Adjustable to various sizes.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
