No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
60,10,2,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Where does protein synthesis take place?,,,Ribosomes,,Lysosomes,,Endoplasmic reticulum,,Golgi bodies,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
61,11,2,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Why are our lips “redder” than our palm?,,,There is increased blood flow in the lips,,Lips are heavily keratinized,,Lip epidermis is thinner,,Many blood vessels are located around the lips,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
62,12,2,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following cannot be found in prokaryotes?,,,Cytoplasm,,Plasma membrane,,Membrane-bound nucleus,,DNA,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
63,13,2,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What do we call mutation that is brought about by the earth natural radioactivity?,,,Continuous,,Induced,,Lysosomes,,Chloroplast,,,,C,Answer key: C,LET Secondary,Biological Science,Genetics and Heredity,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
64,14,2,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following organelles produces turbo pressure against cell wall and mainly acts as water reservoir,,,Plastids,,Vacuole,,Lysosomes,,Chloroplast,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
65,15,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is the branch crobial organisms is used in the creation of genetically modified organisms?,,,Pseudomonas vulgaris,,Bacillus thuringensis,,Agro bacterium tumafaciens,,Escherichia coli,,,,D,Answer key: D,LET Secondary,Biological Science,Genetics and Heredity,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
66,16,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is the branch of zoology that is devoted to the study of fish?,,,Helmintology,,Ichthyology,,Chondrichthyes,,Ornithology,,,,B,Answer key: B,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
67,17,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,The process involved in the production of mRNA using DNA as template is termed _______?,,,Transcription,,Replication,,Gene manipulation,,Reverse transcription,,,,A,Answer key: A,LET Secondary,Biological Science,Genetics and Heredity,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
68,18,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is the most abundant inorganic compound in the protoplasm?,,,Fluid,,Blood,,Plasma,,Water,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
69,19,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which is the riches type of tropical rain forest in the Philippines?,,,Molave forest,,Dipterocarp forest,,Mangrove forest,,Pine forest,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
70,20,3,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,"What muscle is described as involuntary, not striated, and have a single nucleus?",,,Smooth,,Skeletal,,Cardiac,,Connective,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
71,21,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,We feel warmer just before it rains because __________.,,,Heat is released by the evaporation of water,,The clouds prevent heat from escaping the earth,,There is an increased relative humidity,,Heat is released by the condensation of water vapor,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
72,22,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following is not considered as a reproductive cell?,,,Gamete,,Somatic cell,,Egg cell,,Sperm cell,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
73,23,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,The cell wall of plant is made of _______.,,,Lipids,,Cellulose,,Protein,,Cell membrane,,,,B,Answer key: B,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
74,24,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following is the correct sequence of the level of organization from lowest to highest?,,,Cells-system-organs-tissues,,System-organs-tissues-cells,,Cells-tissues-organs-system,,Tissues-systems-cells-organs,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
75,25,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,"At metaphase of the meiotic division, the chromosomes are attached to the spindle fibers as ________.",,,Double chromatids,,Non-homologous pairs,,Single chromatid strands,,A tetrad of four chromatids,,,,A,Answer key: A,LET Secondary,Biological Science,Genetics and Heredity,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
76,26,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following is an example of behavioral adaption?,,,Thick green stems of the cactus plant,,Thick fur of the bear,,Shedding leaves during summer,,Presence of cuticle on the upper surface of the leaves,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
77,27,4,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,The bipolar nature of the cell membrane is due to _______.,,,Presence of carries,,Presence of oxygen,,Phospholipids bilayer,,Integral proteins,,,,C,Answer key: C,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
78,28,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following is made up of diploid number of cells?,,,Zygote,,Sperm cell,,Egg cell,,Both B and C,,,,A,Answer key: A,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
79,29,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which plant has underground stem modified for reproduction?,,,Ginger,,Camote,,Tubers,,Strawberry,,,,C,Answer key: C,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
80,30,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which of the following structures serve as a passageway of food and air?,,,Epiglottis,,Trachea,,Pharynx,,Larynx,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
81,31,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which kind of relationship is exhibited by algae and fungi in lichen?,,,Commensalism,,Parasitism,,Symbiosis,,Competition,,,,C,Answer key: C,LET Secondary,Biological Science,Microbiology and Immunology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
82,32,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What do you call the finger-like folds on the inner linings of the small intestine?,,,Villi,,Appendix,,Rugae,,Cecum,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
83,33,5,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,"Aside from ADP, what else is the end production of the dark-reaction phase of photosynthesis?",,,Carbon dioxide,,Sugar,,Carbon,,Starch,,,,B,Answer key: B,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
84,34,6,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is that flap-like structure that prevents the food from going the wrong way during swallowing?,,,Epiglottis,,Larynx,,Esophagus,,Pharynx,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
85,35,6,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,Which pigment is dominant in red algae?,,,Phycocyanin,,Fucoxanthin,,Chlorophyll,,Pharynx,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
86,36,6,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is the membrane that surrounds the lungs?,,,Pleura,,Meninges,,Peritoneum,,Pericardium,,,,D,Answer key: D,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
87,37,6,BSED Biological Science P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P2.pdf,What is that 3-carbon sugar formed during the dark reaction phase of the photosynthesis?,,,ADP,,NADPH,,ATP,,PGAL,,,,D,Answer key: D,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
