No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
59,9,1,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The method that combines sugar and heat to preserve fruits is:,,,Salting,,Drying,,Candying,,Pickling,,,,C,Candying – Fruits boiled in sugar syrup.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
60,10,1,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The proper ratio of fruit to sugar in jam making is generally:,,,1:2,,2:1,,1:1,,3:1,,,,C,1:1 – Balanced ratio of fruit and sugar.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
61,11,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,Food spoilage is mainly caused by:,,,Bacteria and molds,,Air,,Light,,Moisture,,,,A,Bacteria and molds – Main cause of spoilage.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
62,12,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,"To ensure safety in canning, the container should be:",,,Unsterilized,,Airtight and sterilized,,Reused without cleaning,,Plastic wrapped,,,,B,Airtight and sterilized – Prevents contamination.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
63,13,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The process that enhances food flavor by microbial activity is:,,,Drying,,Smoking,,Fermentation,,Canning,,,,C,Fermentation – Uses microorganisms to enhance flavor.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
64,14,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The preservation method suitable for meat and fish is:,,,Boiling,,Salting,,Blanching,,Freezing,,,,B,Salting – Draws out moisture to preserve meat/fish.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
65,15,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The process of blanching vegetables before freezing is done to:,,,Improve color and texture,,Destroy nutrients,,Increase bacteria,,Reduce weight,,,,A,Improve color and texture – Stops enzyme action.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
66,16,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The first step in sewing a garment is:,,,Stitching,,Drafting a pattern,,Finishing,,Cutting,,,,B,Drafting a pattern – Foundation of garment design.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
67,17,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,A small device used to protect the finger while hand sewing is:,,,Thimble,,Needle,,Pin cushion,,Shears,,,,A,Thimble – Protects finger while sewing.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
68,18,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The measurement around the fullest part of the bust is called:,,,Bust measurement,,Chest measurement,,Hip measurement,,Shoulder width,,,,A,Bust measurement – Fullest part of chest area.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
69,19,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The seam finish that hides raw edges and adds durability is:,,,Plain seam,,French seam,,Overlock,,Hem,,,,B,French seam – Conceals raw edges neatly.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
70,20,2,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The standard seam allowance in garment construction is:,,,1 inch,,½ inch,,¼ inch,,⅛ inch,,,,B,½ inch – Standard allowance in sewing.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
71,21,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The basic fabric grain that runs parallel to the selvage is:,,,Crosswise grain,,Bias,,Lengthwise grain,,Straight grain,,,,C,Lengthwise grain – Runs parallel to selvage.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
72,22,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The most suitable stitch for hemming a skirt is:,,,Running stitch,,Slip stitch,,Backstitch,,Basting stitch,,,,B,Slip stitch – Invisible hem stitch.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
73,23,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The fabric that shrinks when washed in hot water is:,,,Polyester,,Cotton,,Nylon,,Silk,,,,B,Cotton – Natural fiber that shrinks.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
74,24,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The tool used to press seams and hems is:,,,Iron,,Needle,,Measuring tape,,Seam gauge,,,,A,Iron – Used to press fabric smooth.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
75,25,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The step after cutting fabric is:,,,Stitching,,Marking,,Pressing,,Finishing,,,,B,Marking – Guides sewing process.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
76,26,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The proper technique to prevent fabric from stretching is to:,,,Pin along the bias,,Cut along the grain,,Pull tightly,,Stretch fabric,,,,B,Cut along the grain – Prevents distortion.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
77,27,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The stitch that is easily removed is:,,,Running stitch,,Basting stitch,,Backstitch,,Slip stitch,,,,B,"Basting stitch – Temporary, removable stitch.",LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
78,28,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The machine part that moves fabric during stitching is:,,,Feed dog,,Bobbin case,,Presser foot,,Tension dial,,,,A,Feed dog – Moves fabric under needle.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
79,29,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The proper maintenance of a sewing machine includes:,,,Oiling and cleaning,,Washing with water,,Covering needle,,Storing fabric inside,,,,A,Oiling and cleaning – Ensures smooth function.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
80,30,3,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The process of checking the fit of a garment on the wearer is:,,,Fitting,,Pressing,,Measuring,,Finishing,,,,A,Fitting – Ensures proper fit and adjustments.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
81,31,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The systematic use of family resources to meet goals is called:,,,Planning,,Family resource management,,Budgeting,,Decision-making,,,,B,Family resource management – Organizes household resources.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
82,32,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The best practice to maintain harmony in the family is:,,,Cooperation,,Competition,,Criticism,,Conflict,,,,A,Cooperation – Promotes peace at home.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
83,33,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The first step in financial planning is:,,,Spending,,Saving,,Setting goals,,Borrowing,,,,C,Setting goals – Basis of financial planning.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
84,34,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The family’s most basic function is:,,,Economic,,Socialization,,Recreation,,Education,,,,B,Socialization – Family’s main social function.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
85,35,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The principle of housekeeping that promotes time and energy saving is:,,,Work simplification,,Work duplication,,Task rotation,,Delegation,,,,A,Work simplification – Saves time and effort.,LET Secondary,Technology and Livelihood Education,Hospitality and Food Service,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
86,36,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The best storage for perishable goods is:,,,Refrigerator,,Cupboard,,Shelf,,Drawer,,,,A,Refrigerator – Keeps perishable items fresh.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
87,37,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The tool used to measure electricity consumption in the home is:,,,Thermometer,,Wattmeter,,Barometer,,Calorimeter,,,,B,Wattmeter – Measures electric consumption.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
88,38,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,A good home lighting system should provide:,,,Shadows,,Glare,,Brightness and comfort,,Dimness,,,,C,Brightness and comfort – Ensures efficiency.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
89,39,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,A family’s strength in facing problems comes from:,,,Communication and support,,Wealth,,Anger,,Independence,,,,A,Communication and support – Builds family resilience.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
90,40,4,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The skill of properly allocating household chores is known as:,,,Leadership,,Time management,,Delegation,,Cooperation,,,,B,Time management – Efficient household operations.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
91,41,5,BSED TLEd-HE P10.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P10.pdf,The first step in starting a small business is:,,,Registering business name,,Planning and research,,Borrowing money,,Hiring workers,,,,B,Planning and research – First step before investing.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
